Study_id,Species,Taxonomy,Class_name,Order_name,Family_name,Migratory_behaviour,Biological_archives,Tags_type,N_analysis,Life_stage,Instrument,Ablation_type,Beam_diameter,Beam_interval,Laser_fluence,Scan_speed,Reference_materials,LODs,Recovery_values,Analysis_type,Element_composition,Sample_date,Publication_date,Rawdata_name,Reference
4331fc8ea8e404a541ca9e04fa2b46d2999c1144,Oncorhynchus keta,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Trace element,25,Mixed,Q-LA-ICP-MS,Laser ablation,30,NA,NA,NA,NIST612,NA,NA,Point,Ba;Ca;Mg;Mn;Sr;Zn,2005,2013,NA,"Zimmerman, C. E.  Swanson, H. K.  Volk, E. C.  & Kent, A. J. (2013). Species and life history affect the utility of otolith chemical composition for determining natal stream of origin for Pacific salmon. Transactions of the American Fisheries Society, 142(5), 1370-1380."
4331fc8ea8e404a541ca9e04fa2b46d2999c1144,Oncorhynchus kisutch,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Stable isotope,25,Mixed,LA-MC-ICP-MS,Laser ablation,NA,NA,NA,NA,NA,NA,NA,Point,Sr8786,2005,2013,NA,"Zimmerman, C. E.  Swanson, H. K.  Volk, E. C.  & Kent, A. J. (2013). Species and life history affect the utility of otolith chemical composition for determining natal stream of origin for Pacific salmon. Transactions of the American Fisheries Society, 142(5), 1370-1380."
4331fc8ea8e404a541ca9e04fa2b46d2999c1144,Oncorhynchus kisutch,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Trace element,25,Mixed,Q-LA-ICP-MS,Laser ablation,30,NA,NA,NA,NIST612,NA,NA,Point,Ba;Ca;Mg;Mn;Sr;Zn,2005,2013,NA,"Zimmerman, C. E.  Swanson, H. K.  Volk, E. C.  & Kent, A. J. (2013). Species and life history affect the utility of otolith chemical composition for determining natal stream of origin for Pacific salmon. Transactions of the American Fisheries Society, 142(5), 1370-1380."
438ae86a9c862cd5343e956b2c92d3356d4c9a61,Thunnus orientalis,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Muscle,Stable isotope,258,Mixed,IRMS,NA,NA,NA,NA,NA,NIST8547,NA,NA,Point,d15N,2008;2009;2010;2010,2014,NA,"Madigan, D. J.  Baumann, Z.  Carlisle, A. B.  Hoen, D. K.  Popp, B. N.  Dewar, H.  . . & Fisher, N. S. (2014). Reconstructing transoceanic migration patterns of Pacific bluefin tuna using a chemical tracer toolbox. Ecology, 95(6), 1674-1683."
438ae86a9c862cd5343e956b2c92d3356d4c9a61,Thunnus orientalis,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Muscle,Radioisotope,19,Mixed,Low-energy Germanium Detector,NA,NA,NA,NA,NA,NA,NA,NA,Point,134Cs,2008;2009;2010;2010,2014,NA,"Madigan, D. J.  Baumann, Z.  Carlisle, A. B.  Hoen, D. K.  Popp, B. N.  Dewar, H.  . . & Fisher, N. S. (2014). Reconstructing transoceanic migration patterns of Pacific bluefin tuna using a chemical tracer toolbox. Ecology, 95(6), 1674-1683."
43ba64c365a917c098f7cc95c3068c2abad53529,Morone saxatilis,Osteichthyes,Actinopterygii,Perciformes,Moronidae,Partial migratory,Otolith,Trace element,6,Mixed,PIXE,Microdrilling,NA,NA,NA,NA,NA,NA,NA,Line,Sr,1999,2005,NA,"Morris Jr, J. A.  Rulifson, R. A.  Babaluk, J. A.  May, P. G.  & Campbell, J. L. (2005). Use of micro-PIXE to investigate otolith Sr distributions of the anadromous striped bass, Morone saxatilis. X-Ray Spectrometry: An International Journal, 34(4), 301-305."
43efae380119b4d113c8f6afd25714457e334d67,Anguilla anguilla,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Multiple diadromous,Muscle,Stable isotope,233,Mixed,CF-IRMS,NA,NA,NA,NA,NA,IAEA-CH6,NA,NA,Point,d13C;d15N,2018;2019,2021,NA,"Parzanini, C.  Arts, M. T.  Power, M.  Rohtla, M.  Skiftesvik, A. B.  Koprivnikar, J.  . . & Durif, C. M. (2021). Trophic ecology of the European eel (Anguilla anguilla) across different salinity habitats inferred from fatty acid and stable isotope analysis. Canadian Journal of Fisheries and Aquatic Sciences, 78(11), 1721-1731."
4413c0bf945f28a3ff2a4417b46b31b8f206d079,Megachasma pelagios,Chondrichthyes,Chondrichthyes,Lamniformes,Megachasmidae,Oceanodromous,Muscle,Stable isotope,1,Adult,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2009,2015,NA,"de Moura, J. F., Merico, A., Montone, R. C., Silva, J., Seixas, T. G., de Oliveira Godoy, J. M., ... & Siciliano, S. (2015). Assessment of trace elements, POPs, 210Po and stable isotopes (15N and 13C) in a rare filter-feeding shark: The megamouth. Marine Pollution Bulletin, 95(1), 402-406."
4413c0bf945f28a3ff2a4417b46b31b8f206d079,Megachasma pelagios,Chondrichthyes,Chondrichthyes,Lamniformes,Megachasmidae,Oceanodromous,Muscle,Trace element,1,Adult,ICP-MS,NA,NA,NA,NA,NA,DORM-3,NA,NA,Point,Ag;Al;As;B;Bi;Ca;Cd;Co;Cr;Cu;Fe;K;Li;Mg;Mn;Na;Ni;Pb;Se;Sr;Zn,2009,2015,NA,"de Moura, J. F., Merico, A., Montone, R. C., Silva, J., Seixas, T. G., de Oliveira Godoy, J. M., ... & Siciliano, S. (2015). Assessment of trace elements, POPs, 210Po and stable isotopes (15N and 13C) in a rare filter-feeding shark: The megamouth. Marine Pollution Bulletin, 95(1), 402-406."
4413c0bf945f28a3ff2a4417b46b31b8f206d079,Megachasma pelagios,Chondrichthyes,Chondrichthyes,Lamniformes,Megachasmidae,Oceanodromous,Liver,Trace element,1,Adult,ICP-MS,NA,NA,NA,NA,NA,DORM-3,NA,NA,Point,Ag;Al;As;B;Bi;Ca;Cd;Co;Cr;Cu;Fe;K;Li;Mg;Mn;Na;Ni;Pb;Se;Sr;Zn,2009,2015,NA,"de Moura, J. F., Merico, A., Montone, R. C., Silva, J., Seixas, T. G., de Oliveira Godoy, J. M., ... & Siciliano, S. (2015). Assessment of trace elements, POPs, 210Po and stable isotopes (15N and 13C) in a rare filter-feeding shark: The megamouth. Marine Pollution Bulletin, 95(1), 402-406."
447951cf78695cd05dd19740243b3a9100a78e7c,Salmo salar,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Otolith,Trace element,5,Juvenile,LA-ICP-MS,Laser ablation,40,NA,NA,5,NA,NA,NA,Line,Ca;Sr,2008;2009;2013,2014,NA,"Taal, I.  Kesler, M.  Saks, L.  Rohtla, M.  Verliin, A.  Svirgsden, R.  . . & Saat, T. (2014). Evidence on autumn migrating parr of Atlantic salmon Salmo salar (Linnaeus) and anadromous brown trout Salmo trutta (Linneaus) in the Baltic Sea. Helgoland Marine Research, 68, 373-377."
447951cf78695cd05dd19740243b3a9100a78e7c,Salmo trutta,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Partial migratory,Otolith,Trace element,4,Juvenile,LA-ICP-MS,Laser ablation,40,NA,NA,5,NA,NA,NA,Line,Ca;Sr,2006;2009;2013,2014,NA,"Taal, I.  Kesler, M.  Saks, L.  Rohtla, M.  Verliin, A.  Svirgsden, R.  . . & Saat, T. (2014). Evidence on autumn migrating parr of Atlantic salmon Salmo salar (Linnaeus) and anadromous brown trout Salmo trutta (Linneaus) in the Baltic Sea. Helgoland Marine Research, 68, 373-377."
44a17296200a03135546387e5d2aca40a03b9b08,Thunnus thynnus,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Otolith,Stable isotope,322,Mixed,IRMS,Microdrilling,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d18O,1999-2004,2008,NA,"Rooker, J. R.  Secor, D. H.  DeMetrio, G.  Kaufman, A. J.  Rios, A. B.  & Ticina, V. (2008). Evidence of trans-Atlantic movement and natal homing of bluefin tuna from stable isotopes in otoliths. Marine Ecology Progress Series, 368, 231-239."
44a3094e66962d3a619d57f0dd6d6e72bb4275ed,Muraenesox cinereus,Osteichthyes,Actinopterygii,Anguilliformes,Muraenesocidae,Oceanodromous,Otolith,Trace element,18,Mixed,EPMA,NA,10,10,NA,NA,NA,NA,NA,Line,Ca;Sr,2002,2005,NA,"Ling, Y. J.  Iizuka, Y.  & Tzeng, W. N. (2005). Decreased Sr/Ca ratios in the otoliths of two marine eels, Gymnothorax reticularis and Muraenesox cinereus, during metamorphosis. Marine Ecology Progress Series, 304, 201-206."
44dd12a029bc5de0263dcf9ae042a09b2d3b2190,Pristis pectinata,Chondrichthyes,Chondrichthyes,Rhinopristiformes,Pristidae,Amphidromous,Fin,Stable isotope,50,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2014,NA,"Olin, J. A., Poulakis, G. R., Stevens, P. W., DeAngelo, J. A., & Fisk, A. T. (2014). Preservation effects on stable isotope values of archived elasmobranch fin tissue: comparisons between frozen and ethanol-stored samples. Transactions of the American Fisheries Society, 143(6), 1569-1576."
452878682f2891d09bd153b48e0dd525988967c6,Anguilla anguilla,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Multiple diadromous,Otolith,Trace element,74,Adult,LA-ICP-MS,Laser ablation,15,NA,NA,5,NIST610;NIST612;NIST614,NA,NA,Point,Ba;Ca;Sr,2019;2020,2022,NA,"Teichert, N., Lize, A., Tabouret, H., Gerard, C., Bareille, G., Acou, A., ... & Feunteun, E. (2022). A multi-approach study to reveal eel life-history traits in an obstructed catchment before dam removal. Hydrobiologia, 849(8), 1885-1903."
452878682f2891d09bd153b48e0dd525988967c6,Anguilla anguilla,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Multiple diadromous,Muscle,Stable isotope,74,Adult,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d15N,2019;2020,2022,NA,"Teichert, N., Lize, A., Tabouret, H., Gerard, C., Bareille, G., Acou, A., ... & Feunteun, E. (2022). A multi-approach study to reveal eel life-history traits in an obstructed catchment before dam removal. Hydrobiologia, 849(8), 1885-1903."
453f91acc21064e46bd3766fe434ef7d27a7fdf0,Gadus morhua,Osteichthyes,Actinopterygii,Gadiformes,Gadidae,Oceanodromous,Otolith,Stable isotope,3,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d18O,NA,2007,NA,"Ghosh, P.  Eiler, J.  Campana, S. E.  & Feeney, R. F. (2007). Calibration of the carbonate clumped isotope paleothermometer for otoliths. Geochimica et Cosmochimica Acta, 71(11), 2736-2744."
453f91acc21064e46bd3766fe434ef7d27a7fdf0,Pogonias cromis,Osteichthyes,Actinopterygii,Perciformes,Sciaenidae,Multiple diadromous,Otolith,Stable isotope,6,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d18O,NA,2007,NA,"Ghosh, P.  Eiler, J.  Campana, S. E.  & Feeney, R. F. (2007). Calibration of the carbonate clumped isotope paleothermometer for otoliths. Geochimica et Cosmochimica Acta, 71(11), 2736-2744."
453f91acc21064e46bd3766fe434ef7d27a7fdf0,Reinhardtius hippoglossoides,Osteichthyes,Actinopterygii,Pleuronectiformes,Pleuronectidae,Oceanodromous,Otolith,Stable isotope,5,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d18O,NA,2007,NA,"Ghosh, P.  Eiler, J.  Campana, S. E.  & Feeney, R. F. (2007). Calibration of the carbonate clumped isotope paleothermometer for otoliths. Geochimica et Cosmochimica Acta, 71(11), 2736-2744."
458f5d9fb0523430008022fee978a7e1de79035a,Pagrus auratus,Osteichthyes,Actinopterygii,Perciformes,Sparidae,Oceanodromous,Otolith,Trace element,44,Mixed,ICP-MS,NA,NA,NA,NA,NA,NA,NA,NA,Point,Ca;Sr,1983;1986;1987;1988;1989,1999,NA,"Edmonds, J. S., Steckis, R. A., Moran, M. J., Caputi, N., & Morita, M. (1999). Stock delineation of pink snapper and tailor from Western Australia by analysis of stable isotope and strontium/calcium ratios in otolith carbonate. Journal of Fish Biology, 55(2), 243-259."
458f5d9fb0523430008022fee978a7e1de79035a,Pagrus auratus,Osteichthyes,Actinopterygii,Perciformes,Sparidae,Oceanodromous,Otolith,Stable isotope,64,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d18O,1983;1986;1987;1988;1989,1999,NA,"Edmonds, J. S., Steckis, R. A., Moran, M. J., Caputi, N., & Morita, M. (1999). Stock delineation of pink snapper and tailor from Western Australia by analysis of stable isotope and strontium/calcium ratios in otolith carbonate. Journal of Fish Biology, 55(2), 243-259."
458f5d9fb0523430008022fee978a7e1de79035a,Pomatomus saltatrix,Osteichthyes,Actinopterygii,Perciformes,Pomatomidae,Oceanodromous,Otolith,Trace element,97,Mixed,ICP-MS,NA,NA,NA,NA,NA,NA,NA,NA,Point,Ca;Sr,1994-1997,1999,NA,"Edmonds, J. S., Steckis, R. A., Moran, M. J., Caputi, N., & Morita, M. (1999). Stock delineation of pink snapper and tailor from Western Australia by analysis of stable isotope and strontium/calcium ratios in otolith carbonate. Journal of Fish Biology, 55(2), 243-259."
458f5d9fb0523430008022fee978a7e1de79035a,Pomatomus saltatrix,Osteichthyes,Actinopterygii,Perciformes,Pomatomidae,Oceanodromous,Otolith,Stable isotope,226,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d18O,1994-1997,1999,NA,"Edmonds, J. S., Steckis, R. A., Moran, M. J., Caputi, N., & Morita, M. (1999). Stock delineation of pink snapper and tailor from Western Australia by analysis of stable isotope and strontium/calcium ratios in otolith carbonate. Journal of Fish Biology, 55(2), 243-259."
45ec94ce79ab1a4f2faa3956704e0e655dc02183,Anguilla anguilla,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Multiple diadromous,Otolith,Trace element,323,Mixed,LA-ICP-MS,Laser ablation,10,NA,NA,10,NIES-022,Mg:3.2-5.6ug/g;Mg:2.5-7ug/g;Cu:0.2-5ug/g;Cu:0.3-6ug/g;Ca:109-495ug/g;Mn:0.3-3.4ug/g;Zn:0.7-2.2ug/g;Zn:0.6-2ug/g;Rb:0.1-0.4ug/g;Co:0.1-1.2ug/g;Li:0.2-0.5ug/g;Sr:4.2-6.3ug/g;Ba:0.05-0.3ug/g,NA,Line,Ba;Ca;Co;Cu;Li;Mg;Mn;Rb;Sr;Zn,2006;2007;2008;2009,2010,NA,"Martin, J.  Daverat, F.  Pecheyran, C.  Als, T. D.  Feunteun, E.  & Reveillac, E. (2010). An otolith microchemistry study of possible relationships between the origins of leptocephali of European eels in the Sargasso Sea and the continental destinations and relative migration success of glass eels. Ecology of Freshwater Fish, 19(4), 627-637."
45ed5cc6363262cbb90943a13e0f9f70f4d37db9,Clupea harengus,Osteichthyes,Actinopterygii,Clupeiformes,Clupeidae,Oceanodromous,Otolith,Trace element,1213,Mixed,LA-ICP-MS,Laser ablation,NA,NA,NA,NA,NIST610;NIES-022;FEBS-01,NA,NA,Point,Ba;Cu;Li;Mg;Mn;Na;Sr,2003;2004;2005,2011,NA,"Geffen, A. J.  Nash, R. D.  & Dickey-Collas, M. (2011). Characterization of herring populations west of the British Isles: an investigation of mixing based on otolith microchemistry. ICES Journal of Marine Science, 68(7), 1447-1458."
4619dd5556a8036272e5204a31815dfd20438715,Oncorhynchus masou,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Trace element,40,Mixed,EPMA,NA,5,NA,NA,NA,CaCO3;SrCO3,NA,NA,Line,Ca;Sr,1998,2000,NA,"Umino, T.  Seike, S.  Otake, T.  Nishiyama, F.  Sibata, Y.  & Nagasawa, H. (2001). Application of otolith microchemistry to reconstruct for migration history of amago salmon Oncorhynchus masou ishikawai, captured at the Ohta river. Nippon Suisan Gakkaishi, 67(4), 647-657."
46304c954235597345d2b6142dfb758190cfebcc,Anguilla japonica,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Catadromous,Muscle,Stable isotope,73,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2017,2020,NA,"Kutzer, A.  Lavergne, E.  Kume, M.  Wada, T.  Terashima, Y.  & Yamashita, Y. (2020). Foraging behavior of yellow-phase Japanese eels between connected fresh-and brackish water habitats. Environmental Biology of Fishes, 103(9), 1061-1077."
46366592ae00bd47888298e4a55e57c06369b48a,Mustelus antarcticus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Triakidae,Partial migratory,Jaw cartilage,Trace element,65,Mixed,ICP-AES;ICP-MS,NA,12,NA,NA,NA,NA,NA,NA,Point,Al;B;Ba;Ca;Cd;Cu;Fe;K;Mg;Mn;Na;P;Pb;S;Sr;Zn,1988;1989,1996,NA,"Edmonds, J. S., Shibata, Y., Lenanton, R. C. J., Caputi, N., & Morita, M. (1996). Elemental composition of jaw cartilage of gummy shark Mustelus antarcticus Gunther. Science of the Total Environment, 192(2), 151-161."
46443a7641f3c1504574ba43f00a9f3b03056966,Anguilla bicolor,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Catadromous,Otolith,Trace element,41,Adult,WD-EM,NA,10,10,NA,NA,CaSiO3;SrTiO3,NA,NA,Line,Ca;Sr,2007;2008;2009,2010,NA,"Chino, N.  & Arai, T. (2010). Habitat use and habitat transitions in the tropical eel, Anguilla bicolor bicolor. Environmental biology of fishes, 89(3), 571-578."
46ee7fdb4f28a18298cb76f47cefc88ea4ecd7f8,Gasterosteus aculeatus,Osteichthyes,Actinopterygii,Gasterosteiformes,Gasterosteidae,Partial migratory,Otolith,Trace element,25,Adult,WD-EM,NA,2,2,NA,NA,CaCO3;SrCO3,NA,NA,Line,Ca;Sr,1999-2001,2003,NA,"Arai, T.  Goto, A.  & Miyazaki, N. (2003). Migratory history of the threespine stickleback Gasterosteus aculeatus. Ichthyological Research, 50(1), 0009-0014."
46ee7fdb4f28a18298cb76f47cefc88ea4ecd7f8,Gasterosteus aculeatus,Osteichthyes,Actinopterygii,Gasterosteiformes,Gasterosteidae,Partial migratory,Otolith,Trace element,5,Adult,WD-EM,NA,2,NA,NA,NA,SrCO3,NA,NA,Map,Sr,1999-2001,2003,NA,"Arai, T.  Goto, A.  & Miyazaki, N. (2003). Migratory history of the threespine stickleback Gasterosteus aculeatus. Ichthyological Research, 50(1), 0009-0014."
46ff5383f170d43998f51a135537344031ba0536,Parophrys vetulus,Osteichthyes,Actinopterygii,Pleuronectiformes,Pleuronectidae,Oceanodromous,Otolith,Trace element,229,Mixed,LA-ICP-MS,Laser ablation,NA,NA,NA,3;5,NIST610,NA,NA,Point,Ba;Ca;Fe;Li;Mg;Mn;Pb;Sn;Sr;Zn,2005-2007,2009,NA,"Chittaro, P. M.  Finley, R. J.  & Levin, P. S. (2009). Spatial and temporal patterns in the contribution of fish from their nursery habitats. Oecologia, 160(1), 49-61."
4719abc1f63c143d5b165667f4dda62c57d4ab00,Parahucho perryi,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Stable isotope,25,Juvenile,LA-MC-ICP-MS,Laser ablation,NA,NA,NA,NA,NIST987,NA,NA,Point,Sr8786,2016-2017,2019,NA,"Fukushima, M.  Harada, C.  Yamakawa, A.  & Iizuka, T. (2019). Anadromy sustained in the artificially land-locked population of Sakhalin taimen in northern Japan. Environmental Biology of Fishes, 102(9), 1219-1230."
47505816b3c58acb091c981c2ead5417a2b4f1c3,Acipenser medirostris,Osteichthyes,Actinopterygii,Acipenseriformes,Acipenseridae,Anadromous,Bone,Stable isotope,12,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,NA,2022,NA,"Smith, E. A. E., Rick, T. C., & Hofman, C. A. (2022). Investigating fishing strategies and habitat differences in late Holocene Oregon Coast sturgeon (Acipenser spp.) through coupled genetic and isotope analyses. Quaternary Science Advances, 7, 100062."
47505816b3c58acb091c981c2ead5417a2b4f1c3,Acipenser transmontanus,Osteichthyes,Actinopterygii,Acipenseriformes,Acipenseridae,Diadromous and potamodromous,Bone,Stable isotope,15,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,NA,2022,NA,"Smith, E. A. E., Rick, T. C., & Hofman, C. A. (2022). Investigating fishing strategies and habitat differences in late Holocene Oregon Coast sturgeon (Acipenser spp.) through coupled genetic and isotope analyses. Quaternary Science Advances, 7, 100062."
477834f79a6c75e0917a5b1b8a26c655c08d483e,Galeichthys peruvianus,Osteichthyes,Actinopterygii,Siluriformes,Ariidae,Undetermined,Otolith,Stable isotope,10,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d18O,1997;1998,2002,NA,"Andrus, C. F. T., Crowe, D. E., & Romanek, C. S. (2002). Oxygen isotope record of the 1997-1998 El Nino in Peruvian sea catfish (Galeichthys peruvianus) otoliths. Paleoceanography, 17(4), 5-1."
47aa4373ea19a9a1cc389b22c5e3520404ddb594,Solea solea,Osteichthyes,Actinopterygii,Pleuronectiformes,Soleidae,Oceanodromous,Otolith,Trace element,279,Juvenile,LA-ICP-MS,Laser ablation,50,NA,NA,NA,FEBS-01,NA,NA,Point,Ba;Ca;Cu;Li;Mg;Mn;Sr,2009,2013,NA,"Tanner, S. E.  Reis-Santos, P.  Vasconcelos, R. P.  Fonseca, V. F.  Franca, S.  Cabral, H. N.  & Thorrold, S. R. (2013). Does otolith geochemistry record ambient environmental conditions in a temperate tidal estuary? Journal of Experimental Marine Biology and Ecology, 441, 7-15."
47aa4373ea19a9a1cc389b22c5e3520404ddb594,Solea solea,Osteichthyes,Actinopterygii,Pleuronectiformes,Soleidae,Oceanodromous,Otolith,Stable isotope,279,Juvenile,IRMS,NA,NA,NA,NA,NA,NBS-19,NA,NA,Point,d13C;d18O,2009,2013,NA,"Tanner, S. E.  Reis-Santos, P.  Vasconcelos, R. P.  Fonseca, V. F.  Franca, S.  Cabral, H. N.  & Thorrold, S. R. (2013). Does otolith geochemistry record ambient environmental conditions in a temperate tidal estuary? Journal of Experimental Marine Biology and Ecology, 441, 7-15."
47c647ef977c6884fce3744fdf82db9662a0be20,Coregonus lavaretus,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Muscle,Stable isotope,8,Mixed,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C,2005,2015,Fig.1,"Gerdeaux, D.  & Dufour, E. (2015). Life history traits of the fish community in Lake Annecy: evidence from the stable isotope composition of otoliths. Knowledge and Management of Aquatic Ecosystems, (416), 35."
47c647ef977c6884fce3744fdf82db9662a0be20,Coregonus lavaretus,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Otolith,Stable isotope,8,Mixed,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Line,d13C;d18O,2005,2015,Fig.1,"Gerdeaux, D.  & Dufour, E. (2015). Life history traits of the fish community in Lake Annecy: evidence from the stable isotope composition of otoliths. Knowledge and Management of Aquatic Ecosystems, (416), 35."
47c647ef977c6884fce3744fdf82db9662a0be20,Esox lucius,Osteichthyes,Actinopterygii,Esociformes,Esocidae,Partial migratory,Muscle,Stable isotope,6,Mixed,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C,2005;2006,2015,Fig.1,"Gerdeaux, D.  & Dufour, E. (2015). Life history traits of the fish community in Lake Annecy: evidence from the stable isotope composition of otoliths. Knowledge and Management of Aquatic Ecosystems, (416), 35."
47c647ef977c6884fce3744fdf82db9662a0be20,Esox lucius,Osteichthyes,Actinopterygii,Esociformes,Esocidae,Partial migratory,Otolith,Stable isotope,6,Mixed,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Line,d13C;d18O,2005;2006,2015,Fig.1,"Gerdeaux, D.  & Dufour, E. (2015). Life history traits of the fish community in Lake Annecy: evidence from the stable isotope composition of otoliths. Knowledge and Management of Aquatic Ecosystems, (416), 35."
